label,text,longText,name,uid,location,isLongText,created_at
人工智能,人工智能的应用体现在我们生活的方方面面呀，以后会越来越好的！,,啊波想要太阳,6244586387,未知,False,2021/09/27 19:49
人工智能,感觉人工智能为我们带来了非常多的便利，如果未来他发展的更好，我们也将会受到更多的福利,,看见旺仔牛奶的变化,6036283160,未知,False,2021/09/27 19:49
人工智能,我觉得现在的人工智能真的是太棒了，真的期待未来的发展。,,艳艳爱喝养乐多2020,6575019112,未知,False,2021/09/27 19:48
人工智能,#除了互联网AI时代我们还需要什么网#，北京人都说是#人工智能算力网络#今天在HC 2021上，21城共同点亮人工智能算力网络，据说这张大“网”能将各地的算力资源汇聚到一起，更好的促进人工智能的发展和应用，你期待吗？ ,,北京人的那些事儿,3756349521,未知,False,2021/09/25 20:00
人工智能,现在这个时代人工智能真的发展的越来越好呢。期待未来更多精彩,,今天又要学习了qyq,7489239338,未知,False,2021/09/27 19:48
人工智能,#除了互联网AI时代我们还需要什么网#，北京人都说是#人工智能算力网络#今天在HC 2021上，21城共同点亮人工智能算力网络，据说这张大“网”能将各地的算力资源汇聚到一起，更好的促进人工智能的发展和应用，你期待吗？ ,,北京人的那些事儿,3756349521,未知,False,2021/09/25 20:00
人工智能,希望人工智能的发展可以往造福人类的方向进步,,污燕大大,5848545133,未知,False,2021/09/27 19:48
人工智能,现在的人工智能真的是越来越牛了，以后的科技真的是太期待了,,脑浆有点甜,6224148892,未知,False,2021/09/27 19:48
人工智能,#除了互联网AI时代我们还需要什么网#，北京人都说是#人工智能算力网络#今天在HC 2021上，21城共同点亮人工智能算力网络，据说这张大“网”能将各地的算力资源汇聚到一起，更好的促进人工智能的发展和应用，你期待吗？ ,,北京人的那些事儿,3756349521,未知,False,2021/09/25 20:00
人工智能,加快科技创新，促进人工智能产业的发展。,,小儿你知不知道,5667369171,未知,False,2021/09/27 19:48
人工智能,,"2004年，美国普林斯顿大学，男人停下手中的笔，对台下的学生们说：“这是我最后一堂课，我要回家了，永远的，我的家在中国！”说完，男人淡然一笑，辞去终身教授的教职，回到了日思夜想的中国，在67岁的年龄，从零开始……在清华流传着这么一句话：""清华半英在姚班""，意思就是说清华大学中的一半英才，都在姚班。这个班的学生，就算是高考状元都难考上。而这个非天才不能进的班，背后却站着一个并不为大多数人所熟知的老人。他便是姚期智，一个异常低调，却仿若神一般的存在，他迄今为止唯一一位获得图灵奖的中国科学家，也是清华大学""姚班""和""智班""的创立者，而他的故事，却比他的经历更让人泪目——1946年，姚期智出生在年的上海，却在台湾长大。26岁，他就拿到了哈佛的物理学博士学位。在这个年纪就取得如此不俗的成绩，若不出意外，姚期智本应该在物理学的道路上谱写自己的篇章，但是1973年的一次偶然，让他决定转向研究计算机科学技术。那是在一次聚会上，姚期智遇到了他未来的妻子储枫，储枫是一位华裔，当时在麻省理工计算机系攻读博士学位，正是这次邂逅，让姚期智接触到了正在兴起的计算机科学技术。在当时，计算机在西方发达国家都是新兴学科，姚期智敏锐地察觉到这一点，便决定""跳槽""。于是，在获得哈佛的物理学博士后，姚期智转身就进入了伊利诺大学计算机系，攻读计算机博士，并且在三年的时间内修完所有课程。29岁，姚期智便已经是手握物理学和计算机科学双料博士学位的顶尖人才，并获得了普林斯顿大学的终身教授的职位。41岁，他十几年来的潜心研究终于得到了回报——他拿到了数学世界级大奖波利亚奖。然而他并未停下自己的脚步。54岁，他拿到了计算机界的最高荣誉奖项""图灵奖""，他也是迄今为止唯一一位获得该奖项的华人科学家，成为了国际计算机领域的泰斗。此时的他，早已取得美国国籍，拥有了你可以想象到了一切荣誉、金钱和最好的实验条件。除了出生地外，他与中国并无太多交集。但，他却始终没有忘记自己是一个中国人。而一份来自偶像杨振宁的邀请，给了他一个机会，用行动诠释自己的拳拳赤子心——他放弃了美国的一切，天价高薪，终身教授的荣誉，豪华别墅，美国国籍……一切荣誉抛弃，一切过往，也自此成为序章！但他却毫不在意，他说：“中国是我的祖国，我有很深的感情，希望能为祖国尽一点绵薄之力！”姚期智进入清华大学后，他的人生重新启程，在高等研究中心担任全职教授。在教学上，在美国执教多年的他，在对比了两国的计算机领域教学后，再结合自身的教学体会和国内的现状，提出了一套全新的教学方法体系。后来，他又开设了计算机科学实验班，由他亲自任教，故此称为""姚班""，这个班上的学生，都是精英中的精英。从此，中国的天才们，有了一个天才的导师。为培养我国本土的人工智能领域人才，姚期智成立了""智班""，后来又在上海成立了""期智研究院""，专注于研究前沿科技。2017年，71岁的姚期智教授取得了中国国籍，而后正式转为中科院院士。此前，他的院士头衔前面，总是要加上""外籍""二字，显得是那么的生疏和刺眼。此时，他创立的姚班早已享誉全球，而在他的带领下，我国的人工智能领域得以位居世界前列，达到领先水平。姚期智仿若一面精神的旗帜，屹立于世界的东方，成为了众多海外游子的精神坐标。在他之后，众多顶尖人才也纷纷回国，理由特别简单——“姚期智都回来了，我们还等什么？”留美15年，顶尖物理学家段路明icon，放弃美国名牌大学终身教授职务，回国当了一名普通教授；生命科学领域最顶尖的学者，帅克、林安宁、鲍惠铭也回到了祖国的怀抱；人工智能顶级学者朱松纯，生物材料知名学者顾臻，85后耶鲁教授刘一峰，结构生物学家施一公、分子生理学院士李篷……这些都是国之栋梁，纷纷放弃一切，回到中国，成为我国科学发展的最坚实力量。有人不解，有人质疑，但或许只有中国人才明白，这个中的缘由——人生无处不青山，史书万卷皆家国。中国人民历来抱有家国情怀，从“为天地立心，为生民立命，为往圣继绝学，为万世开太平”，到“未惜头颅新故国，甘将热血沃中华”，再到“振兴中华，乃我辈之责”，都是家国情怀的生动表达。曾经在一穷二白的新中国，无数的海外精英放弃一切回到中国，只身为我们扛起了中国崛起的脊梁。他们用青春证明：最浪漫的不是花前月下，而是忠诚信念；最感人的不是卿卿我我，而是以身许国。如果你问我什么是中国的精神脊梁？去看看这一张张或白发苍苍，或青春洋溢的笑脸背后，是怎样坚毅坚定的眼神？是怎样青春澎湃的中国力量，是怎样不屈不挠的中国力量？你会有自己答案！ ",洞知眼光,6764743783,其他,True,2021/09/27 19:47
人工智能,哇塞真的是越来越厉害了，人工智能这几年真的是做的越来越好了,,火火兔99,7332013548,宁夏 银川,False,2021/09/27 19:46
人工智能,#除了互联网AI时代我们还需要什么网#除了互联网，我们还需要人工智能算力网络。深圳作为自带科技感的城市。共企非凡，未来走向人工智能新阶段。,,好男人好男人999,7660498195,其他,False,2021/09/27 19:46
人工智能,科技改变生活，人工智能逐步出现在我们生活中，,,梦魇梦魇,7510991337,其他,False,2021/09/27 19:45
人工智能,,【最高院知识产权新规实务：重难点问题与法律风险防范一讲通（完结）】----2021年9月27日随机资料展示 （0-9.9￥）知识产权第一部分：人工智能（一）.mp4第一部分：人工智能（三）.mp4第一部分：人工智能（二）上.mp4第一部分：人工智能（二）下.mp4第二部分：类电作品（一）.mp4第二部分：类电作品（三）.mp4第二部分：类电作品（二）.mp4第二部分：类电作品（四）.mp4【2021年9月27日】【2021年9月27日】【2021年9月27日】【2021年9月27日】#法律知识# ,法律资料馆,6527558059,江苏,True,2021/09/27 19:45
人工智能,,#速览坪山事#【又双叒叕获奖了！深圳坪山燕子湖国际会展中心揽会展届大奖~】近日，深圳坪山燕子湖国际会展中心在第十一届中外会展投资合作洽谈会(EIIE 2021)中荣获“金五星”优秀会展场馆奖项。深圳坪山燕子湖国际会展中心地处坪山燕子湖片区，自2019年4月投入使用，已陆续举行世界中医药前沿论坛、Slush深圳2019大会、全国森林消防装备展、国际培训产品博览会、坪山新文创博览交易会、全国新能源汽车关键技术技能大赛决赛、深圳国际生物生命健康产业展览会、比亚迪新车发布会等600多场活动。未来，该会展中心将紧紧与生物医药、新能源、新一代信息技术等坪山优势主导产业及半导体、人工智能等战略性新兴产业、未来产业结合起来，举办国际化专业性精品展览。（via.坪山发布） ,创新坪山,7632517288,未知,True,2021/09/27 19:45
人工智能,看着太繁华啦，好带感啊，现在人工智能发展越来越好啦 ！,,小挞想睡在蛋挞里,6499071243,浙江 温州,False,2021/09/27 19:44
人工智能,希望人工智能的发展可以往造福人类的方向进步，真的很不错,,李调人222,7194653842,吉林 长春,False,2021/09/27 19:44
人工智能,,上周A股只有3个交易日，大部分指数表现平稳。但是，香港股市和中概互联表现得很惨。恒生指数下跌接近3%，中概互联和恒生科技大跌4%左右。美国股市和越南股市表现平稳。印度股市一枝独秀，孟买指数上涨1.75%。过去一年，媒体对中国互联网公司的态度可以说是180度大转弯。之前，大家都觉得中国互联网公司是神一样的存在。股价越是涨，看好的人就越多。有意思的是，在一轮政策出台后，中国互联网公司的股价开始大跌。然后仿佛一夜之间，看好的人全部开始看衰。而且股价越是跌，看跌的人就越多。公司还是那些公司，怎么就这么快从yyds（永远的神）变成了“没有前途”呢？很多炒股的散户会“追涨杀跌”，感觉媒体也是“追涨杀跌”，结果导致整个舆论环境就是“追涨杀跌额”。都说股民是7亏2平1赚。在这种舆论环境下，如果没点定力，亏钱可不就是大概率事件么。阿里巴巴的市盈率已经跌破15倍，腾讯也跌破20倍，估值比传统行业还要低。有人说，互联网公司被政策打压，不行了，所以估值低。这是个很大的误解。政策打压的是利用资本搞垄断，说实话，这种做法确实没什么技术含量，打压是对的。但是，政策是永远不会打压创新的。创新靠的是优秀的团队。过去这些年，互联网公司聚集了大量的人才，也积累了大量的“创新方法论”。在被政策重新拉回创新的正确轨道后，我相信互联网公司会重新焕发活力。互联网行业，以及相关的人工智能，大数据，元宇宙等衍生行业还有大量的金矿可以挖，优秀的人一定会把金子挖出来。我相信，可能过不了两年，今天被各种诟病的很多公司可能又会成为媒体唱赞歌的对象。所以，如果投资中概互联亏了，不用担心，耐心等一等，相信在不久的将来会迎来转机。 ,徐彬说投资,5111434244,北京 朝阳区,True,2021/09/27 19:42
人工智能,,看您说话这逻辑，直肠通大脑吧，任何人工智能都敌不过阁下这款天然傻瓜，上帝把智慧洒满人间，唯独给你撑了把伞，你可真是上帝造人的草稿，你晃晃脑袋，听听有没有大海的声音，脑袋空不要紧，关键是不要进水哦，不要低头，怕你脑子的水会洒出来。脖子挺可爱就是装了个猪脑袋。你是生怕别人看不见你核桃仁大的脑子吗？你的智商和喜马拉雅山的氧气一样，稀薄。 ,山水之间楼阁一处,2691892285,山西,True,2021/09/27 19:42
人工智能,#人工智能# #人工智能科普# 人工智能自1956年的达特矛斯会议以来经历了若干次高潮和低谷，发展道路可谓充满了艰辛和曲折。那么，人工智能的发展为什么充满曲折？由清华大学王东老师带来科普视频。@马少平THU ,,AI光影社,7660387048,北京 海淀区,False,2021/09/24 20:08
人工智能,自闭了，学习让我自闭，人工智能基础到底在讲什么，我还不如选修c++,,良辰又逢末路人,5682552895,未知,False,2021/09/27 19:39
人工智能,,【“黑科技”亮相乌镇 互联网大会推动数字经济发展】9月26日至28日，世界互联网大会乌镇峰会在浙江乌镇召开。本次峰会聚焦前沿技术动态，着力展示#云计算# 、#大数据# 、#人工智能# 、#区块链# 、网络安全等领域的新技术、新产品，以及经济、社会、政府等各领域各行业数字化改革的最新应用成果。广州电视记者李琳在浙江乌镇报道。#广州爆料#  ,广州交通电台,1750987934,未知,True,2021/09/27 19:38
人工智能,,三羊的读书小花园#三羊送书#关注@三羊两兔小狗叫叫wu汪  ，转+评+赞微博，抽送2位小伙伴《1分钟讲科学》一本。欢迎来群里，群里有更多福利哦~三羊赠书粉丝福利群三羊转发赠书活动群什么是分子？什么是原子？你暗自庆幸能听懂课上的科学名词，一分神，发现老师居然开始讲起了希格斯玻色子！糟糕！听不懂这些专有名词怎么办？别担心，@未读UnRead 出品的《1分钟讲科学》来啦！从基本的科学名词讲起，循序渐进到如今大热的科学术语，即使是文科生也能轻松理解！从广袤无垠的宇宙到神秘的微观世界，从人工智能的学习到生命诞生的原理，科学每时每刻都在改变这个世界，可是作为普通人的我们却常常觉得“科学很难”“不知道科学家在说什么”，追根究底还是因为我们没能好好理解那些科学术语。《1分钟懂科学》精选来自物理学、电磁学、化学、生物学、地理学、宇宙学6大领域备受关注的100余个科学名词，用充满趣味的手绘插画和生活化的语言为你解决困惑，让你成为博学达人！#转发赠书# http://t.cn/A6M5Ykv4 ,三羊两兔小狗叫叫wu汪,6766359639,其他,True,2021/09/27 19:37
人工智能,感谢人工智能 算是实现了一半人手一个段星星的计划,,IXFORM-破伤风,7577078520,其他,False,2021/09/27 19:37
人工智能,为人工智能这么蠢找一个合理解释： 如果它很聪明的话，人们会吓一跳。,,半颗酸橘子,2673488730,上海 静安区,False,2021/09/27 19:35
人工智能,,很多人看到设计大赛发布通知立刻就习惯性的回帖说“是骗方案的吧”。按照一般的大赛规程，获奖作品的专利权都是属于赞助企业或组委会的，原因很简单，人家出钱了。因此可以这么认为，设计大赛实际上是赞助企业委托组委会购买设计方案的一种交易形式。有些大赛者通知中明确了这点，有些则是获奖方案出笼后才要求获奖者签署专利权转让声明。如果参加了就表明同意这些霸王条款，投稿后你的作品就不再是自己的了，这点一定要做到心里有数。那么广东省职业技能大赛，广告设计与工业设计技能竞赛，到底会不会骗方案？一大赛的初衷广东省职业技能大赛-工业设计技能竞赛作为国内规模最大、组织最为规范、影响力最广的省级职业技能竞赛活动之一。在普及工业设计相关知识、推动经济结构产业转型与升级等方面发挥了重要作用，是面向广东省内开展的一项融知识积累、技能培养、探究性学习为一体的普及性知识活动。”广东省职业技能工业设计竞赛正紧紧围绕着广东省内产业转型和升级，大力培养相关工业设计人才，开展与行业、企业联合培养的新模式。在多领域全面合作，并希望以大赛为契机，加强与社会各界的协作交流，为广东省内产业转型提供源源不断创新人才贡献力量，并充分发挥竞技为辅，教育优先的价值理念，广泛开展工业科技产业活动，不断培养工业设计相关领域的人才队伍，助力广东省人工智能基础教育建设。二、竞赛日程选拔赛报名时间：2021年11月30日截止作品上传：2021年11月30日截止（各区域选拔赛时间以各区通知为准）半决赛确认参赛：2021年12月06日截止作品上传：2021年12月06日截止结果公示：2021年12月13日总决赛参赛通知：2021年12月13日比赛日期：2021年12月18日（线下）结果公示：2021年12月31日三、参赛要求与竞赛标准工业设计及相关职业所有从业人员均可参赛。竞赛标准以工业设计师职业的国家职业技能标准（二级）要求为依据，适当增加部分新知识、新技术、新设备、新技能等相关内容，结合实际情况组织命题。四、组织机构主办单位：广东省人力资源和社会保障厅承办单位：广东数码艺术研究会、深圳市创意设计知识产权促进会协办单位：深圳市中鹏教育科技股份有限公司、深圳市商业美术设计促进会、深圳职业技术学院、深圳鹏城技师学院、广东省版权保护联合会、广东省美术与设计教育协会、广东中鹏职业培训学校、深圳市福田区中鹏职业培训学校设计互联网专业平台支持：中国设计之窗 333cn.com五、组委会成员组委会主任：傅 鸫：广东数码艺术研究会常务副会长兼秘书长尹 辉：深圳市创意设计知识产权促进会会长组委会副主任：周影、史建南专家组成员（排名不分先后）：蔡江宇：华南师范大学美术学院教授陈 哲：华南农业大学艺术学院副教授、硕士生导师谭 昕：深圳职业技术学院数字创意与动画学院主任高西成：深圳信息职业技术学院数字媒体学院副院长王秀峰：深圳技师学院设计学院副教授、高级技师陈志勇：创维工业设计研究院院长周新伟：深圳洛可可工业设计有限公司总监于 光：深圳市绿尚设计顾问有限公司设计总监六、联系方式联系人：史建南、熊康杰电 话：18128859010、18822803979、0755-83998183邮 箱：888@333cn.com官网：match.333cn.com总得来说，这次比赛是安全可靠，并且不会搞一些花里胡哨的操作，请各位友友放心。#工业设计# #职业# #大学生# ,keke克呀,6211511282,其他,True,2021/09/27 19:31
人工智能,人工智能有望开启新一轮产业革命，市场空间巨大上证指数 sh000001#微博热门原创视频# ,,纵横观局,7497216795,湖南,False,2021/09/27 19:31
人工智能,,【#全国首款应用型智能加油机器人#在中国石油河南销售公司“上岗”】 “点一点手机，就能让机器人加油，全程不用下车，这种电影里才能看到的画面，今天在中国石油变成现实了！”9月26日，全国首款应用型智能加油机器人在中国石油河南销售公司郑州26站正式“上岗”，作为机器人服务的第一位客户，张先生感慨道：“真是科技改变生活啊！”这款应用型智能加油机器人由中国石油和生产企业合作研发，主要由视觉相机、伺服电机、电磁阀等147种、175个主要零部件组成，其国产化率达到了93%。该加油机器人基于深度学习算法，采用3D视觉识别技术、图像识别、语音识别等人工智能技术以及大数据云平台服务，可实现线上人机交互、AI智能引导、车辆自动识别、精准定位、双向选择加油、异常报警等功能。（记者 贺志泉 通讯员 杨丽红 边蕾）O全国首款应用型智能加油机器人在中国石油河南销售公司“上岗”  ,大河网,1828887503,未知,True,2021/09/27 19:30
人工智能,,付费-#实习##求职##招聘##求职季##职场那些事##线上实习#【岗位名称】腾讯产品岗实习【地点】线上【工作性质】远程，不走人事实习，实习期4周，支持推荐信和背调【岗位职责】1、参与在智能助手方向的产品设计与实现；2、负责用户调研、竞品分析、功能设计等产品经理相关工作；3、负责产品上线后的数据分析、反馈收集，并持续维护产品的定期更新；4、用户运营；5、协助管理和协调团队资源，完成日常事务性工作。【岗位要求】1、在读本科生或研究生，能够实习规定时间及以上，每周工作规定天数；2、对人工智能有热情和见解，有计算机或设计相关背景优先；3、有对用户需求的同理心，对交互体验设计原则有基本的了解；4、责任心强，有自我驱动力，能承受一定的工作压力。 ,GMC求职小助手,2214014017,其他,True,2021/09/27 19:28
人工智能,,就是说，有些人在图书馆大谈特谈经济政治信息安全人工智能，但是觉得发出噪音影响别人是ok 的。还有人坐在位置上背政治，嘴巴里念着要怎么发展社会主义，但是让自习室里别人听到也是无所谓的真的累了，我每天都要去说，我又不是纪律委员，还老要反思自己是不是过于刻薄…只能说，所有早出晚归，用功读书的人都很值得别人钦佩，但是我衷心祝福那些安安静静学习，小心翼翼的人比那些尖嘴猴腮，乱七八糟的…sb有一个更美好的前程❤️ ,是你爹哦哦哦,7022669549,其他,True,2021/09/27 19:27
人工智能,,关于元宇宙的讨论连续几天成为公司内部平台的热点推荐，从元宇宙的技术特征到产业应用，再到未来竞争，大家都乐此不疲地讨论着这个话题。在这个时代里，如果你阅读一些商业新闻，你就会看到VR、AI、NFT等一系列新技术和新发现频繁地荣登热门头条。《头号玩家》和《失控玩家》让触不可及的虚拟世界成为可以想象的生活场景。 无人驾驶、人工智能、数字资产，商业公司让每一项技术都离我们更近一点。在一切都能够也即将会被数字化的时代，讽刺的是新闻里开始讨论取消算法推荐，富裕的人开始将注意力和时间当作宝贵的财富，而纷纷追求减少智能设备的使用。他们说未来人和人的接触将成为奢侈品。这似乎和那些以“亲近自然”为卖点的民宿营销一样，引导人们花高昂的价格去住在山里、海边、丛林中。人们以开窗就能看到自然风光为荣，却对故乡的村野感到厌恶。这个世界总是这样，它矛盾、复杂，抓住互联网的每一个渠道向你传递焦虑并制造需求。一个人活在这个时代总是会觉得割裂，你有幸看到和参与一些足够宏观的历史性的变革，但本质上大多时候还是挣扎在个人的幸与不幸之中。以及在这样一个个人生活和社会观点都有了标准范式的时代，互联网真的允许更多的答案和标准吗？ ,废话出版社,3191494217,北京,True,2021/09/27 19:26
人工智能,,09月27日数据：融资融券余额09月24日18953亿，减103亿，融资余额17320亿，减94亿(本年度累计增持110天，减持67天），大盘本年度上涨91天，跌86天（创业板涨89天，跌88天），两市总成交额13657亿，较上日12834亿增823亿，本年度两市成交累计95日破万亿，成交再度连续47日破万亿。贵州茅台融资额242.5亿，较前一交易日249.6亿，减7.1亿，融资大减，股价大涨，成交增倍量。沪深期货：沪深IF2110持仓95923手，增6485手 ，上证IH2110持仓53582手，增1894手；中证IC2110持仓102364手，增4313手。上证成交均价12.54略升，创业板成交均价18.64略升。今日特点：1，次新股弱势下跌走势 ，逾6股涨超10%，逾15股跌超10%；2，医美概念震荡下跌走势，1股涨超10%，1跌超10%；3，碳中和弱势下跌走势 ，1股涨超10%，逾7股跌超10%；4，军工大幅下跌，逾3股涨超10%，逾30股跌超10%；5，人工智能股大幅下跌走势 ，0股涨超10%，逾3股跌超10%；6，光刻胶股大幅下跌走势 ，0股涨超10%，1股跌超10%；7，医疗股震荡下跌走势，1股涨超10%，逾2股跌超10%；8，机械行业股大幅下跌走势，逾10股涨超10%，逾18股跌超10%；9，5G通信股大幅下跌走势，1股涨超10%，逾8股跌超10%；10，云计算股震荡下跌，逾2股涨超10%，逾3股跌超10%；11，半导体震荡走低走势 ，1股涨超10%，逾2股跌超10%；12，软件信息震荡走低走势，逾3股涨超10%，逾5股跌超10%：13，特斯拉板块大幅下跌走势，1股涨超10%，逾14股跌超10%；14，网红经济弱势走低走势，1股涨超10%，0股跌超10%；15，ST板大幅下跌走势，逾8股涨停，逾66股跌停；16，金融板块分化走势，保险震荡走高，涨幅1.15%，证券，银行分别跌2.48%，0.40%。今天市场总体震荡下跌走势，上证50领涨两市，科创板跌0.74%（科创50跌0.46%），振幅3.13%，创业板涨0.74%，振幅2.14%，养殖业，酒类，猪肉，超级品牌，食品加工，乳业等个股活跃；化工，钴，稀土有色，汽车拆解概念等个股走弱；大盘今天震荡下跌走势，主流品种，高位股等权重股普遍震荡走高走势，今天金融股分化走势，医疗股震荡走低，基金调仓迹象明显，大盘指数总体箱体震荡走势，短期表现为震荡整理走势；市场交投稳步放大，中线需格外谨慎，后市市场波动率放大，尤其是结构性行情，其个股风险较大，观察量能的变化，重点关注后续全面实行注册制对盘面运行趋势的影响，随着国内疫情后经济预期的提升，全球资金持续流入，外部环境总体相对稳定。当前个股风险集聚与机会并存，短线总体以震荡走高，个股震荡加大，暴炒个股谨慎参与，操作上采取短中结合思维，后市高抛低吸策略，控制仓位，谨慎操作。 ,看东方-2011,1959069481,上海,True,2021/09/27 19:25
人工智能,,【贵阳实施五项举措为“三改”保驾护航】9月26日，记者从贵阳市政府新闻办公室召开的“以‘三改’实效为‘强省会’行动赋能”新闻发布会上获悉，今年，贵阳市相继出台实施了五项举措，为推进“三改”工作提供坚实保障。一是相继制定出台《贵阳市棚户区老旧小区背街小巷改造三年攻坚行动实施方案》《公共服务配套单位同步参与贵阳市老旧小区改造项目实施方案》《贵阳市棚户区老旧小区背街小巷改造三年行动督查方案》《贵阳市老旧小区改造技术导则和图集（试行）》等系列配套文件，紧抓“强省会”行动契机，进一步夯实顶层设计，明确目标路径，为推进“三改”提供政策保障。二是正在研究细化《贵阳市国有土地上房屋征收补助和奖励办法》，规范贵阳市国有土地上房屋征收与补偿活动，切实按照国家和省的房屋征收政策，阳光操作、和谐征收，做好房屋征收补偿安置及土地储备等工作。三是按照“同步调整规划、同步开展预征收、同步编制土地出让方案”的要求，结合我市实际印发了《贵阳市城市更新改造项目实施流程》，进一步优化和完善我市城市更新改造项目实施流程。同时，按照“谋划一批、储备一批、实施一批”的要求，建立城市更新改造项目库，强化项目库数据动态更新管理。同市自然资源和规划局等部门紧盯土地规划环节，共享项目台账、保持信息互联互通，切实解决土地红线提取、用地规划调整以及土地出让手续办理等方面的问题。四是积极向全市设计单位发出邀请，充分发挥建筑师的指导作用，建立健全建筑师包片制度，确保老旧小区的改造品质，目前已有来自9家设计院的238名专业技术人员参与此项工作。五是加快推进城市更新改造，创新棚户区改造项目住房安置模式，研究制定了《加快推进城市更新改造居民团购商品房工作实施细则》，满足城市更新改造居民多样化的居住需求，补齐城市商品房资源配置功能短板，进一步提升群众的获得感、幸福感、安全感。同时，市住建局通过“问计”“问需”“问效”于民，让人民群众积极主动参与到城市更新工作中，每个城市更新项目改造的成果，以群众是否满意作为工作的出发点和落脚点，切实做到“我为群众办实事”，通过三项举措把好事办好、把实事办实。一是明确改造标准，提升改造效果。严格按照《贵阳市老旧小区改造技术导则及指导性图集》的技术标准，以打造精品工程、示范工程为目标，进一步完善施工图设计和施工组织方案，实施好水、电、路、气、讯，房屋外立面、屋顶，以及电梯加装等单项、单位工程。二是补齐短板，完善配套。落实城市公共服务均等化要求，完善公共服务设施，推进教育、医疗、体育、综合交通等公建配套。加强大数据、人工智能技术应用，推进水、电、路、气、讯、充电桩、停车场（位）等市政配套设施不断完善，加快补齐基础设施短板，进一步提升公共服务能力。三是注重保护，彰显特色。注重对历史文化街区、历史文化名镇名村、历史风貌区、传统村落、不可移动文物、历史建筑等历史文化遗产的保护和利用。积极探索历史文化建筑保护可持续开发模式，鼓励城市更新改造项目显山露水、见林透气，既保留历史风貌，又赋予现代功能，实现历史建筑风貌保护与城市更新有机融合，展现城市风貌和历史文化特色。 ,贵阳发布,2645846213,未知,True,2021/09/27 19:24
人工智能,我国数字贸易发展的积极因素还在快速累积。王东堂指出，我国数字经济体量巨大，2020年规模为39.2万亿元，占GDP的比重达到38.6%；数字基础设施日趋完善，宽带覆盖广泛，互联网普及率达到70.4%；市场主体发展活跃，2020年我国大数据、云计算和人工智能相关专利申请书占全球比重接近20%。,,富兰克林2015,1713045600,上海,False,2021/09/27 19:22
人工智能,,#外向型经济#【新动能持续增强　数字经济巨大增量空间将释放】上半年，电子信息制造等多个数字经济核心产业增速超过20%，电子及通信设备制造、电子商务服务等重要领域投资增长超20%；1至7月全国网上零售额超7万亿元，同比增长21.9%……今年以来，我国数字经济保持强劲发展韧性，新动能作用持续增强。《经济参考报》记者获悉，近期工信部、商务部等多部门密集发声，在强化技术创新、推动制造业数字化转型、建立数字资源产权交易流通、建设数字贸易发展试验田等方面重点部署。与此同时，多地正加紧部署新一批数字经济项目，围绕电子信息、人工智能等重点领域规划未来五年数字产业发展规划图。O新动能持续增强　数字经济巨大增量空间将释放 ,江苏商务,5423933851,未知,True,2021/09/10 14:28
人工智能,#人工智能# #人工智能科普# 人工智能自1956年的达特矛斯会议以来经历了若干次高潮和低谷，发展道路可谓充满了艰辛和曲折。那么，人工智能的发展为什么充满曲折？由清华大学王东老师带来科普视频。@马少平THU ,,AI光影社,7660387048,北京 海淀区,False,2021/09/24 20:08
人工智能,每个都念得像人工智能,,幽魂侵袭2022,6487725044,上海,False,2021/09/27 19:21
人工智能,,#中国焦点面对面#【中国逐鹿人工智能，哪些关键技术被国外垄断着？怎么破？】当前，新一轮科技革命深入演进，数字时代扑面而来，全球主要国家在数字经济领域展开激烈角逐。关键数字技术创新，中国已经取得了哪些优势？在当前国际环境下，面临哪些难题要“啃”？作为引领未来的战略性技术——人工智能是中国提高经济与科技水平、提升国际竞争力的重要算力基础设施，目前各地掀起了人工智能计算中心的建设热潮。人工智能计算中心如何才能发挥出最大价值？中国人工智能计算中心技术自主可控水平如何？哪些关键技术被国外垄断着？近日，中国工程院院士、清华大学计算机科学与技术系教授郑纬民接受中新社“中国焦点面对面”专访，进行权威解读。（记者 张旭）O中国焦点面对面 | 中国逐鹿人工智能，哪些关键技术被国外垄断着？怎么破？ @中新视频  2长春·昊源高格蓝湾 ,朝阳发布,5453011460,未知,True,2021/09/27 19:18
人工智能,放牛班的春天，人工智能,,C囧喵人之JC,1582753254,广东 广州,False,2021/09/27 19:18
人工智能,,#股市航海者##A股##今日看盘##微博股票# 上海报业集团与中国移动上海公司于9月27日共同签署《深化战略合作协议》，深化双方的战略合作伙伴关系。根据协议，双方将在过去三年战略合作的基础上，进一步深化新闻宣传、品牌传播、业务拓展、技术创新应用等领域的战略合作。双方将探索5G、大数据、云计算、物联网、区块链、人工智能等新兴技术在城市数字化、智能化转型领域的应用场景，结合上海移动的先进技术和上海报业的传播优势，共同打造融合发展的解决方案。在市场营销、用户服务、网格化运营、营业厅转型等领域，双方将共享优势资源，探索融合文化赋能、传播赋能、品牌赋能的异业合作新形态。双方还将共同开拓主流媒体在移动终端的舆论阵地，探索基于5G消息技术的创新媒体产品。股票#股票# ,股市航海者,6063520136,上海,True,2021/09/27 19:17
